Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
530,M,35,180,1,2,2,0,0,0,349.085,11980.92321,28571.42857,0,0,0,10.91178571,0.010714286,2,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
531,M,30,211,1,0,0,0,0,0,338.0025,0,0,0,0,0,0.002142857,0.002142857,1,1,107.9857143,107.9857143,71.42857143,36.55714286,0,10,10,1,9,0,NULL,NULL,NULL,NULL,NULL,NULL
532,M,65,125,1,3,0,0,0,0,2271.057857,16385.83429,0,0,0,0,10716.40036,10714.28714,3,2,21457.96429,10743.67857,0,0,10742.25,6,5,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
533,F,63,27,1,0,0,0,0,0,50,0,0,0,0,0,7.143928571,7.143928571,2,2,8.642857143,8.642857143,3.571428571,4.607142857,0,3,3,1,1,0,1,0,0,0.447321429,0,0
534,F,38,71,1,0,0,0,0,0,0,0,0,0,0,0,2227.931429,2227.931429,17,17,2113.277857,2113.277857,0,463.0696429,1649.029643,24,24,0,4,19,0,0,0,0,0,0
535,M,39,151,1,1,0,0,0,0,9.636428571,104847.1275,0,0,0,0,1917.677143,1913.758214,8,7,3200,3200,2857.142857,0,333.6785714,10,10,2,0,7,NULL,NULL,NULL,NULL,NULL,NULL
536,M,29,14,1,0,0,0,0,0,663.8435714,0,0,0,0,0,167.7882143,167.7882143,3,3,185.6428571,185.6428571,0,0,183.4642857,2,2,0,0,1,0,0,0,0,0,0
537,M,78,58,1,0,1,0,0,0,814.4560714,0,0,0,0,0,782.1517857,782.1517857,5,5,267.0575,267.0575,0,0,264.4503571,8,8,0,0,7,0,0,1,0,0,13.21428571
538,F,48,119,1,1,0,0,0,0,4.273214286,3913.166429,0,0,0,0,1731.342143,1725.871429,6,5,1339.385714,1339.385714,785.7142857,110.8410714,279.5946429,18,18,3,4,9,NULL,NULL,NULL,NULL,NULL,NULL
539,M,12,34,1,0,0,0,0,0,32.99107143,0,0,0,0,0,518.5721429,518.5721429,3,3,355.5714286,355.5714286,178.5714286,170.75,0,14,14,2,5,0,NULL,NULL,NULL,NULL,NULL,NULL
540,M,45,150,1,1,0,0,0,0,3007.264643,4842.638571,0,0,0,0,82.18571429,0.014285714,3,1,535.7142857,535.7142857,535.7142857,0,0,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
541,F,81,273,1,0,0,0,0,0,4.902142857,0,0,0,0,0,0.000357143,0.000357143,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
542,M,24,25,1,0,0,1,0,0,1525.141429,0,0,0,0,0,178.5732143,178.5732143,2,2,218.2417857,218.2417857,28.57142857,90.06321429,99.60714286,20,20,4,14,2,0,1,1,0,1.785714286,20.21428571
543,F,72,96,1,0,3,0,0,0,2.897857143,0,446183.4232,0,0,0,0.000714286,0.000714286,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
544,M,5,113,1,0,64,0,0,0,4808.271071,0,32990.44607,0,0,0,1226.226786,1226.226786,5,5,804.98,804.98,278.5714286,451.8185714,72.73285714,24,24,1,15,6,1,0,1,0.059821429,0,17.78571429
545,M,20,151,1,1,0,0,0,0,3852.053929,37045.96571,0,0,0,0,2471.719286,2471.719286,14,14,2190.257143,2190.257143,303.5714286,179.0821429,1229.428571,23,23,3,5,12,NULL,NULL,NULL,NULL,NULL,NULL
546,F,63,47,1,0,0,0,0,0,1023.336429,0,0,0,0,0,892.8614286,892.8614286,3,3,564.7675,564.7675,225,338.5175,0,34,34,6,27,0,0,1,0,0,8.928214286,0
547,F,52,31,1,1,1,0,0,0,4446.794643,1253.660714,33004.46143,0,0,0,528.9292857,526.3135714,3,2,325.9857143,325.9857143,0,102.0928571,222.8214286,11,11,0,2,8,1,0,0,2.142321429,0,0
548,F,54,12,1,0,0,0,0,0,2663.137857,0,0,0,0,0,684.0367857,684.0367857,2,2,674.3821429,674.3821429,0,0,142.8571429,3,3,0,0,1,0,0,0,0,0,0
549,M,30,58,1,0,0,0,0,0,192.7760714,0,0,0,0,0,0.007142857,0.007142857,1,1,445.25,445.25,428.5714286,12.42857143,0,15,15,9,1,0,0,0,0,0,0,0
550,F,64,179,1,0,0,1,0,0,57.60035714,0,0,192.0142857,0,0,886.6121429,886.6121429,2,2,896.0107143,896.0107143,0,0,566.6785714,9,9,0,0,7,0,0,0,0,0,0
551,F,10,32,1,0,0,0,1,1,865.4814286,0,0,0,0.928571429,625.6260714,1029.363214,876.2157143,10,4,987.6646429,874.2182143,392.8571429,199.8432143,175.1428571,36,22,1,13,10,0,0,0,0,0,0
552,M,43,136,1,0,0,0,0,0,730.9875,0,0,0,0,0,428.5742857,428.5742857,2,2,411.7575,411.7575,242.8571429,152.7932143,10.71428571,25,25,7,13,1,0,0,0,0,0,0
553,M,43,152,1,0,0,0,0,0,3274.0575,0,0,0,0,0,421.6814286,421.6814286,2,2,461.9285714,461.9285714,232.1428571,0,226.9642857,6,6,1,0,4,0,0,1,0,0,29.78107143
554,M,40,150,1,0,0,0,0,0,2032.232857,0,0,0,0,0,482.1482143,482.1482143,3,3,618.4642857,618.4642857,285.7142857,0,330.4642857,7,7,2,0,4,0,1,0,0,1.785714286,0
555,F,29,22,1,0,0,0,0,0,16.08214286,0,0,0,0,0,0.000357143,0.000357143,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
556,M,39,160,1,0,0,0,0,0,227.2621429,0,0,0,0,0,1500.005714,1500.005714,6,6,1355.946429,1355.946429,35.71428571,584.4107143,732.4285714,38,38,1,29,7,1,0,0,4.179285714,0,0
557,F,21,151,1,0,2,1,0,0,2815.486786,0,0,0,0,0,1101.993929,910.4160714,15,13,1190.876071,947.8539286,96.42857143,308.2610714,349.9435714,33,23,6,11,3,1,0,1,0.396428571,0,2.380714286
558,F,29,172,1,0,0,0,0,0,393.4128571,0,0,0,0,0,1448.2725,1448.2725,3,3,1754.992857,1754.992857,767.8571429,337.4571429,645.75,34,34,4,12,17,0,0,1,0,0,8.318214286
559,M,25,76,1,1,4,1,0,0,464.6071429,728.0439286,0,881.6967857,0,0,4090.926429,4066.39,6,4,1495.285714,1495.285714,714.2857143,231.0357143,549.9642857,9,9,2,1,6,NULL,NULL,NULL,NULL,NULL,NULL
560,M,58,25,1,0,0,0,0,0,6586.222857,0,0,0,0,0,26.78607143,26.78607143,2,2,42.67857143,42.67857143,35.71428571,6.964285714,0,5,5,4,1,0,0,0,0,0,0,0
561,F,51,25,1,0,0,1,1,0,269.3685714,0,0,0,619.2857143,0,1886.713929,1297.77,20,14,1849.313571,1297.77,60.71428571,78.56428571,576,32,19,3,3,8,0,0,1,0,0,5.214285714
562,M,22,179,2,0,0,1,0,0,2006.015,0,0,0,0,0,2130.218571,2130.218571,11,11,1837.9675,1837.9675,0,0,1295.288929,20,20,0,0,18,NULL,NULL,NULL,NULL,NULL,NULL
563,F,26,150,1,1,4,1,0,0,56.62785714,0.4475,263.9532143,255.4853571,0,0,1321.226071,1142.611071,4,2,1054.857143,1054.857143,203.5714286,0,846.9285714,20,20,3,0,16,0,1,0,0,1.3225,0
564,M,58,32,1,0,0,0,0,0,1391.6125,0,0,0,0,0,0.001785714,0.001785714,1,1,136.6428571,136.6428571,0,0,134.25,3,3,0,0,2,0,1,0,0,28.705,0
565,M,11,39,1,0,0,1,0,0,7.018571429,0,0,0,0,0,618.0114286,617.9767857,9,8,439.6875,371.9275,107.1428571,155.6428571,107.1428571,13,10,1,6,1,NULL,NULL,NULL,NULL,NULL,NULL
566,M,40,161,2,1,0,0,1,3,577.8582143,22018.58643,0,0,474.3739286,2405.282857,16306.74107,11346.91036,18,8,14705.97107,9774.189286,114.2857143,516.4532143,5434.428571,47,22,3,18,16,NULL,NULL,NULL,NULL,NULL,NULL
567,F,59,29,1,0,0,0,0,0,6808.197857,0,0,0,0,0,3734.596071,3734.596071,4,4,4495,4495,357.1428571,0,4134.928571,13,13,2,0,10,NULL,NULL,NULL,NULL,NULL,NULL
568,F,42,151,1,0,0,0,1,0,809.9760714,0,0,0,325.6457143,0,18.29928571,0.001071429,4,1,5.928571429,3.571428571,0,0,0,6,2,0,0,0,0,1,0,0,5.356071429,0
569,F,61,151,1,0,0,1,0,0,1.149285714,0,0,139.6621429,0,0,91.24428571,57.53285714,6,4,86.49428571,57.53285714,0,0,21.42857143,7,4,0,0,1,0,1,0,0,3.607142857,0
570,F,51,3,1,0,0,0,0,0,575.1746429,0,0,0,0,0,0,0,0,0,18.57142857,18.57142857,0,0,18.57142857,1,1,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
571,F,73,219,1,0,0,1,1,0,0.297857143,0,0,0,1223.214286,0,634.995,633.5442857,6,3,910.2142857,908.7857143,607.1428571,0,298,15,13,3,0,7,NULL,NULL,NULL,NULL,NULL,NULL
572,M,39,16,1,0,0,1,0,0,2739.563929,0,0,0,0,0,732.0407143,732.0407143,3,3,1914.340714,1914.340714,1107.142857,299.2696429,502.2853571,28,28,5,9,9,0,0,0,0,0,0
573,F,56,77,1,0,0,0,0,0,1243.505714,0,0,0,0,0,760.9664286,760.9664286,3,3,713.5696429,713.5696429,357.1428571,114.9625,228.25,14,14,3,4,4,0,0,0,0,0,0
574,F,67,68,1,0,0,1,0,1,3364.946786,0,0,0,0,533.2189286,3456.748929,2224.066786,19,14,3242.418929,2116.923929,725,0,21.5,24,12,4,0,2,0,0,0,0,0,0
575,F,28,151,1,0,0,0,0,0,765.9475,0,0,0,0,0,1357.1475,1357.1475,4,4,2039.233214,2039.233214,1821.428571,88.26892857,117.3571429,32,32,21,7,1,0,1,1,0,15.29178571,8.420714286
576,M,58,63,1,0,0,0,0,1,2.021071429,0,0,0,0,883.7446429,303.3575,214.2914286,3,2,193.6428571,188.0357143,0,0,88.57142857,6,4,0,0,2,0,1,0,0,4.396785714,0
577,F,67,64,1,0,0,0,0,0,317.1153571,0,0,0,0,0,339.2878571,339.2878571,2,2,254.0035714,254.0035714,0,0,0,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
578,F,49,92,1,0,0,0,0,0,4781.011071,0,0,0,0,0,1145.619286,1145.619286,2,2,1598.845714,1598.845714,567.8571429,603.9885714,427,19,19,2,12,5,1,0,1,10.88357143,0,9.9925
579,M,55,26,1,0,4,0,0,0,10.96357143,0,0,0,0,0,0.21,0.21,2,2,1.638214286,1.638214286,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
580,F,57,40,1,1,7,0,0,0,4.025357143,16272.20214,2510.752857,0,0,0,330.7235714,330.7232143,5,4,129.8214286,129.8214286,0,28.57142857,101.0357143,4,4,0,2,1,0,0,0,0,0,0
581,M,44,102,1,1,0,1,1,0,0,14811.98107,0,0,-1.428571429,0,1993.030357,1990.647857,8,3,2176.454286,2174.097143,35.71428571,1039.611429,362.9285714,43,39,1,24,7,0,0,0,0,0,0
582,M,57,65,1,0,0,0,0,0,445.6714286,0,0,0,0,0,0.005357143,0.005357143,1,1,0.005,0.005,0,0,0.005,1,1,0,0,1,0,0,1,0,0,9.589285714
583,F,34,149,1,1,5,0,0,0,271.1539286,9.949285714,13062.67679,0,0,0,3238.014286,3235.785,31,30,1069.471429,1069.471429,0,268.3285714,796.3214286,17,17,0,5,11,NULL,NULL,NULL,NULL,NULL,NULL
584,M,35,232,1,1,0,1,0,0,2538.386786,5734.547143,0,0,0,0,1007.147857,1007.1475,6,5,1474.921071,1474.921071,0,428.2889286,558.6785714,39,39,0,21,15,0,0,1,0,0,8.75
585,M,30,30,1,0,2,0,0,0,47.57321429,0,2648.905357,0,0,0,842.8628571,842.8628571,3,3,1720.376429,1720.376429,392.8571429,972.4478571,293.5714286,34,34,1,22,7,0,1,0,0,6.253214286,0
586,M,33,84,1,0,0,0,0,0,2036.124643,0,0,0,0,0,14.28642857,14.28642857,2,2,14.28571429,14.28571429,14.28571429,0,0,2,2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL
587,F,53,83,1,1,1,0,0,0,0,96668.11393,381.1310714,0,0,0,1434.443571,1428.591786,4,3,607.8214286,607.8214286,0,0,607.8214286,5,5,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL
588,F,64,39,1,0,0,1,0,0,193.1764286,0,0,710.7621429,0,0,681.6542857,668.4217857,6,3,599.6528571,586.4271429,357.1428571,0,215.6428571,11,9,3,0,3,0,0,0,0,0,0
589,M,39,150,1,1,0,1,0,0,168.1878571,2.151785714,0,0,0,0,1824.772857,1803.781429,6,5,1115.285714,1115.285714,0,0,1115.285714,7,7,0,0,7,0,0,0,0,0,0
590,F,65,62,1,0,0,0,0,0,183.6292857,0,0,0,0,0,0.109642857,0.109642857,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
591,F,36,150,1,0,0,1,0,0,0,0,0,0,0,0,86.41857143,84.39678571,7,6,161.6507143,77.25392857,35.71428571,34.73214286,3.535714286,13,7,1,3,1,1,1,0,0.522857143,1.786785714,0
592,F,50,149,1,1,0,0,0,0,402.0853571,36166.56036,0,0,0,0,467.0642857,464.2892857,5,2,840.1785714,840.1785714,678.5714286,0,158,11,11,2,0,8,NULL,NULL,NULL,NULL,NULL,NULL
593,M,42,169,1,0,0,0,0,0,1.480714286,0,0,0,0,0,459.7996429,459.7996429,2,2,1142.628571,1142.628571,0,164.0928571,975.1428571,9,9,0,3,5,0,0,1,0,0,8.5
594,M,35,33,2,1,0,0,0,0,3.831071429,223.8189286,0,0,0,0,1014.93,1014.733929,5,4,717.6428571,717.6428571,0,0,714.25,10,10,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
595,M,25,75,1,0,0,0,0,0,126.9225,0,0,0,0,0,499.5367857,499.5367857,2,2,518.3214286,518.3214286,514.2857143,0,0,12,12,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL
596,M,53,110,1,0,0,0,0,0,0,0,0,0,0,0,10813.93679,10813.93679,4,4,6814.706071,6814.706071,892.8571429,53.28107143,561.75,24,24,1,3,13,NULL,NULL,NULL,NULL,NULL,NULL
597,M,69,12,1,0,0,1,0,0,4552.889643,0,0,482.6128571,0,0,574.9003571,502.9432143,11,9,743.8635714,489.4925,89.28571429,169.7785714,157.0067857,20,14,3,3,4,0,0,0,0,0,0
598,M,28,123,2,0,0,1,0,0,562.2017857,0,0,0,0,0,835.7310714,691.8667857,14,10,550.9125,485.1660714,74.28142857,170.6275,95.21428571,38,32,4,18,1,1,0,0,0.163571429,0,0
599,F,22,23,1,1,0,0,0,0,16.67107143,23252.44357,0,0,0,0,1161.253571,1140.317857,5,4,1777.897143,1777.897143,178.5714286,771.6507143,686.1607143,41,41,2,27,9,0,0,0,0,0,0
600,M,50,150,1,1,4,0,0,0,1189.3225,8771.733571,28004.9075,0,0,0,1441.382143,515.5107143,17,8,1421.702143,1392.510714,214.2857143,105.925,35.71428571,21,12,2,4,1,0,0,1,0,0,10.92857143
601,M,61,33,1,1,2,0,0,0,865.6828571,92884.32964,0,0,0,0,2363.577857,2357.148929,4,2,2875.392857,518.25,0,380.75,137.5,6,5,0,4,1,0,1,0,0,6.8625,0
602,M,65,103,2,0,0,1,1,0,84.30642857,0,0,0,1053.802857,0,1975.9375,1317.101429,23,17,2021.674286,1317.101429,250,287.7417857,433.5714286,64,27,7,27,6,0,0,0,0,0,0
603,F,30,6,1,1,0,0,0,0,1385.988214,7463.246786,0,0,0,0,12.05928571,0.034642857,2,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
604,M,47,44,1,0,0,0,1,0,5645.113929,0,0,0,1044.143571,0,3232.981429,3232.265,6,4,2387.4,2385.971429,0,0,2132.821429,13,11,0,0,8,1,0,0,3.079821429,0,0
605,M,59,88,1,0,0,0,0,0,0,0,0,0,0,0,5837.145357,5837.145357,10,10,6606.607143,6606.607143,0,0,6602.357143,19,19,0,0,18,0,0,0,0,0,0
606,M,62,151,1,1,0,0,0,0,80.62428571,313.4735714,0,0,0,0,302.1592857,301.2978571,3,2,282.9707143,282.9707143,35.71428571,30.61357143,214.4642857,7,7,1,4,1,0,0,0,0,0,0
607,F,20,151,1,2,3,1,1,0,364.1085714,1074.0725,0,0,490.7760714,0,1907.434643,1830.440357,6,2,1955.893929,1607.57,357.1428571,326.5010714,1090.892857,34,15,2,16,9,NULL,NULL,NULL,NULL,NULL,NULL
608,M,35,157,1,1,0,0,0,0,347.3657143,29191.295,0,0,0,0,460.9189286,459.8367857,4,3,460.6210714,460.6210714,321.4285714,35.97821429,100.9285714,8,8,2,1,4,1,0,1,3.20375,0,7.753928571
609,F,67,14,1,1,0,0,0,0,130.8475,24933.45321,0,0,0,0,1348.790357,1169.680714,5,3,984.8292857,984.8292857,114.2857143,377.9364286,310.6428571,25,25,2,19,2,0,0,0,0,0,0
610,M,29,212,1,1,1,0,1,0,1083.522143,0.799642857,14285.71429,0,305.6771429,0,16623.33393,9339.432857,15,7,8674.825357,8642.138571,135.7142857,32.42857143,1230.285714,17,15,2,1,8,0,0,0,0,0,0
611,M,35,181,1,0,0,1,0,1,943.8375,0,0,0,0,2515.419286,4093.226429,2704.874286,23,17,4105.462857,2704.874286,0,165.9942857,452.6785714,36,21,0,9,3,1,0,1,17.25375,0,10.38678571
612,F,74,9,1,1,0,1,1,0,28.53571429,1085.208571,0,0,110.0210714,0,4668.532857,2989.729643,10,5,3182.860357,2925.655,35.71428571,257.2053571,924.5714286,29,16,1,13,10,0,0,0,0,0,0
613,F,5,96,1,0,0,1,1,0,30.4675,0,0,218.2342857,276.15,0,0.719642857,0.005357143,2,1,1.428571429,0,0,0,0,2,0,0,0,0,0,1,0,0,0.892857143,0
614,M,58,28,1,2,17,1,1,0,0,7143.0425,0,0,0,0,8403.025357,8298.769286,16,9,9704.470714,9485.2275,357.1428571,341.8232143,5161.464286,46,33,1,13,24,1,1,1,83.03803571,3.751071429,4.248214286
615,M,34,132,1,0,0,0,0,0,2509.531429,0,0,0,0,0,1627.375714,1627.375714,3,3,2374.148214,2374.148214,989.2857143,963.8267857,416.8571429,49,49,3,30,13,1,0,0,2.8075,0,0
616,M,67,79,1,0,0,0,0,0,1083.711071,0,0,0,0,0,0.001071429,0.001071429,1,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
617,F,29,26,1,0,0,1,0,0,5577.357143,0,0,0,0,0,0.013928571,0.013928571,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,1,0,0,110.47,0
618,M,48,62,1,0,0,1,0,1,0,0,0,0,0,887.375,1266.735714,1182.681071,5,4,816.7889286,814.6817857,285.7142857,73.18178571,270.1785714,17,16,1,2,11,0,1,0,0,18.57142857,0
619,M,40,174,1,1,2,0,0,0,3764.539286,7812.512857,169.6746429,0,0,0,493.24,484.5985714,4,2,180.7225,180.7225,0,0,180.7225,2,2,0,0,2,0,0,0,0,0,0
620,F,28,27,1,0,0,0,0,0,2.156785714,0,0,0,0,0,0,0,0,0,0.893928571,0.893928571,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
621,F,37,152,1,1,0,0,0,0,1249.709643,0.001428571,0,0,0,0,7.397857143,0.0025,3,1,0.288928571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
622,M,56,112,1,0,0,0,0,0,0,0,0,0,0,0,391.6078571,391.6078571,2,2,387.8928571,387.8928571,367.8571429,0,17.85714286,3,3,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL
623,F,39,129,1,0,0,0,0,0,1607.275714,0,0,0,0,0,5226.257857,5226.257857,5,5,4476.527857,4476.527857,0,343.9207143,4129.785714,26,26,0,16,9,0,0,0,0,0,0
624,M,44,190,1,1,0,0,0,0,272.1257143,12752.7275,0,0,0,0,46.52142857,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,M,60,139,1,0,0,0,0,0,3943.043929,0,0,0,0,0,165.0817857,165.0817857,2,2,180.5357143,180.5357143,178.5714286,0,0,2,2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
626,F,58,100,1,0,0,0,0,0,13.46464286,0,0,0,0,0,791.2578571,791.2578571,3,3,427.0607143,427.0607143,78.57142857,164.2035714,173.3571429,13,13,2,7,2,NULL,NULL,NULL,NULL,NULL,NULL
627,M,30,227,1,0,2,0,0,0,1604.266429,0,4107.860357,0,0,0,2108.435357,2108.435357,2,2,2152.142857,2152.142857,0,0,2148.75,4,4,0,0,3,0,0,1,0,0,9.3025
628,M,21,94,1,0,0,1,0,0,488.4596429,0,0,0,0,0,179.4453571,105.5360714,4,2,76.08785714,76.08785714,0,0,0,3,3,0,0,0,0,1,0,0,5.465357143,0
629,F,61,173,1,0,2,0,0,0,61.76678571,0,34387.58357,0,0,0,1064.19,1064.19,3,3,817.4621429,817.4621429,660.7142857,41.355,115.1785714,17,17,3,5,8,0,1,0,0,49.08071429,0
630,M,22,178,1,0,0,0,0,0,389.45,0,0,0,0,0,0.004642857,0.004642857,1,1,691.6428571,691.6428571,232.1428571,76.14285714,372.6428571,15,15,2,10,2,0,0,1,0,0,16.925
631,F,65,150,1,0,0,0,0,0,339.8192857,0,0,0,0,0,233.9285714,233.9285714,2,2,233.5357143,233.5357143,0,0,231.5714286,3,3,0,0,2,0,0,0,0,0,0
632,M,26,173,2,0,0,1,0,0,592.0878571,0,0,0,0,0,3521.713571,2347.999643,21,16,3537.998929,2347.999643,142.8571429,0,957.1428571,26,15,2,0,3,1,0,1,10.28464286,0,13.5475
633,F,47,4,1,1,2,0,0,0,36062.11357,16809.76607,0,0,0,0,3934.5875,3928.607143,5,3,1605.696429,1605.696429,0,677.8928571,0,4,4,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
634,F,31,81,1,2,0,0,0,0,41.86178571,47652.55107,0,0,0,0,507.3139286,44.64678571,4,2,92.85714286,92.85714286,92.85714286,0,0,1,1,1,0,0,0,1,0,0,6.857142857,0
635,F,35,44,1,0,0,0,0,0,0,0,0,0,0,0,7.143214286,7.143214286,4,4,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
636,M,51,82,1,1,0,0,1,0,2623.826429,2457.837143,0,0,-7.738214286,0,1271.538929,1265.971786,9,4,1385.417857,1383.060714,0,64.60714286,560.3571429,13,9,0,3,2,0,0,0,0,0,0
637,F,48,61,1,0,3,0,0,0,0,0,0,0,0,0,853.2385714,853.2385714,3,3,612.25,612.25,178.5714286,0,432.25,5,5,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL
638,M,1,31,1,0,0,1,0,0,89.25,0,0,0,0,0,592.8282143,592.8282143,2,2,885.9785714,885.9785714,535.7142857,140.7285714,23.64285714,9,9,1,4,1,0,0,0,0,0,0
639,F,81,234,1,0,0,0,0,0,736.9435714,0,0,0,0,0,714.3896429,714.3896429,2,2,667.6071429,667.6071429,357.1428571,310.4642857,0,3,3,1,2,0,1,1,1,11.37642857,1.321428571,11.57142857
640,F,33,132,1,1,0,0,0,0,16765.39,3584.685,0,0,0,0,10.53857143,0.002142857,2,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
641,F,72,150,1,0,0,0,0,0,1.375,0,0,0,0,0,4597.503929,4080.658571,7,6,4871.297857,4354.4525,1428.571429,57.14285714,2340.464286,35,34,4,8,18,NULL,NULL,NULL,NULL,NULL,NULL
642,F,87,196,1,1,4,0,0,0,2238.091786,9665.433571,194.2857143,0,0,0,5.112857143,4.674642857,3,2,6576.507143,6576.507143,6428.571429,147.9357143,0,15,15,9,6,0,0,0,1,0,0,14.55821429
643,M,57,123,1,0,4,0,0,0,2204.218571,0,181931.5471,0,0,0,806.5025,806.5025,2,2,790.1071429,790.1071429,357.1428571,132.4642857,296.4285714,21,21,6,6,4,1,0,1,32.04017857,0,15.29357143
644,M,56,20,1,1,0,0,0,0,135.3635714,0.17,0,0,0,0,0.265,0.001071429,2,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,1,1,0,9.138928571,4.286785714,0
645,M,63,144,1,0,0,0,0,0,14.29785714,0,0,0,0,0,517.8964286,517.8964286,3,3,173.0714286,173.0714286,0,0,168.1785714,5,5,0,0,3,0,0,0,0,0,0
646,M,45,4,1,0,0,1,0,0,484.3903571,0,0,0,0,0,948.2732143,888.9685714,12,10,898.8360714,839.5607143,42.85714286,32.47035714,704.5,17,15,3,3,5,0,0,0,0,0,0
647,M,68,28,1,0,0,0,0,0,362.4582143,0,0,0,0,0,250.0028571,250.0028571,2,2,240.9571429,240.9571429,0,0,0,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
648,F,7,152,1,1,0,0,1,0,2164.632857,14.32821429,0,0,482.975,0,2443.782857,1799.699643,18,4,2560.158571,1928.3075,0,698.5185714,1271.068571,36,15,0,13,9,1,1,0,0.775178571,8.214285714,0
649,F,21,39,1,0,0,1,0,0,15377.35393,0,0,0,0,0,3536.476429,2726.868214,31,26,3563.449643,2728.296786,321.4285714,403.4207143,713.1857143,60,41,5,16,12,0,1,0,0,3,0
650,M,22,89,1,0,0,0,0,0,2589.637857,0,0,0,0,0,339.2960714,339.2960714,2,2,2.857142857,2.857142857,0,0,0,2,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
651,M,58,79,1,0,0,0,0,1,2.142857143,0,0,0,0,6236.633929,51.29892857,28.15071429,3,2,604.4642857,604.4642857,0,0,562,5,5,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
652,M,50,112,1,0,0,0,0,0,5885.186429,0,0,0,0,0,767.0467857,767.0467857,2,2,303.01,303.01,177.81,64.27142857,60.71428571,12,12,2,6,3,NULL,NULL,NULL,NULL,NULL,NULL
653,M,39,100,1,1,0,0,0,0,43.14428571,6007.7925,0,0,0,0,17.55535714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,F,36,148,1,0,0,0,0,0,1657.383214,0,0,0,0,0,3035.721429,3035.721429,5,5,3102.823929,3102.823929,161.9821429,195.7985714,2370.287143,26,26,1,9,12,NULL,NULL,NULL,NULL,NULL,NULL
655,F,16,0,2,0,0,0,0,0,327.2014286,0,0,0,0,0,880.1089286,880.1089286,3,3,855.9642857,855.9642857,53.57142857,0,257.25,7,7,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL
656,M,62,45,1,1,0,0,0,0,26.76071429,6120.588929,0,0,0,0,1080.741071,1074.115,3,2,968.3132143,968.3132143,0,663.4392857,301.4810714,13,13,0,8,4,NULL,NULL,NULL,NULL,NULL,NULL
657,F,42,42,1,1,0,1,0,0,757.75,0,0,274.9439286,0,0,1029.984286,1029.7225,4,3,1062.5,1062.5,535.7142857,119.0357143,407.75,7,7,1,2,4,0,0,0,0,0,0
658,F,51,32,1,0,0,0,0,0,1107.677857,0,0,0,0,0,0.0725,0.071071429,5,1,1128.251429,1128.25,0,0,53.57142857,7,3,0,0,1,0,1,1,0,0.214285714,6.233928571
